# Generated by timeskew on an x86 system
3206.239383298 3206.239383286 3206.239383567 3206.239383646 -1.2e-08 2.69e-07 7.9e-08
3207.240219165 3207.240219142 3207.240219442 3207.240219521 -2.3e-08 2.77e-07 7.9e-08
3208.241164679 3208.241164662 3208.241164935 3208.241165015 -1.7e-08 2.56e-07 8e-08
3209.242075353 3209.242075342 3209.242075625 3209.242075703 -1.1e-08 2.72e-07 7.8e-08
3210.243022344 3210.243022333 3210.243022615 3210.243022696 -1.1e-08 2.71e-07 8.1e-08
3211.243359375 3211.243359364 3211.243359650 3211.243359729 -1.1e-08 2.75e-07 7.9e-08
3212.244120226 3212.244120138 3212.244120298 3212.244120352 -8.8e-08 7.2e-08 5.4e-08
3213.244880762 3213.244880677 3213.244880839 3213.244880929 -8.5e-08 7.7e-08 9e-08
3214.245776090 3214.245776005 3214.245776167 3214.245776260 -8.5e-08 7.7e-08 9.3e-08
3215.246534595 3215.246534547 3215.246534819 3215.246534897 -4.8e-08 2.24e-07 7.8e-08
3216.247302636 3216.247302588 3216.247302867 3216.247302947 -4.8e-08 2.31e-07 8e-08
3217.248100610 3217.248100573 3217.248100853 3217.248100931 -3.7e-08 2.43e-07 7.8e-08
3218.248934945 3218.248934934 3218.248935218 3218.248935306 -1.1e-08 2.73e-07 8.8e-08
3219.249805724 3219.249805656 3219.249805933 3219.249806010 -6.8e-08 2.09e-07 7.7e-08
3220.250714825 3220.250714782 3220.250715066 3220.250715155 -4.3e-08 2.41e-07 8.9e-08
3221.251659371 3221.251659304 3221.251659484 3221.251659550 -6.7e-08 1.13e-07 6.6e-08
3222.251953697 3222.251953627 3222.251953828 3222.251953892 -7e-08 1.31e-07 6.4e-08
3223.252704035 3223.252704023 3223.252704450 3223.252704529 -1.2e-08 4.15e-07 7.9e-08
3224.253455017 3224.253455006 3224.253455290 3224.253455368 -1.1e-08 2.73e-07 7.8e-08
3225.254202315 3225.254202303 3225.254202606 3225.254202685 -1.2e-08 2.91e-07 7.9e-08
3226.254948565 3226.254948539 3226.254948743 3226.254948829 -2.6e-08 1.78e-07 8.6e-08
3227.255692969 3227.255692924 3227.255693128 3227.255693210 -4.5e-08 1.59e-07 8.2e-08
3228.256437506 3228.256437421 3228.256437570 3228.256437610 -8.5e-08 6.4e-08 4e-08
3229.257178254 3229.257178216 3229.257178423 3229.257178504 -3.8e-08 1.69e-07 8.1e-08
3230.258074280 3230.258074218 3230.258074394 3230.258074443 -6.2e-08 1.14e-07 4.9e-08
3231.258815752 3231.258815778 3231.258816058 3231.258816206 2.6e-08 3.06e-07 1.48e-07
3232.259557677 3232.259557783 3232.259558063 3232.259558208 1.06e-07 3.86e-07 1.45e-07
3233.260296361 3233.260296386 3233.260296546 3233.260296615 2.5e-08 1.85e-07 6.9e-08
3234.261031496 3234.261031411 3234.261031574 3234.261031635 -8.5e-08 7.8e-08 6.1e-08
3235.261768035 3235.261768062 3235.261768373 3235.261768520 2.7e-08 3.38e-07 1.47e-07
3236.262503827 3236.262503856 3236.262504072 3236.262504220 2.9e-08 2.45e-07 1.48e-07
3237.263238772 3237.263238803 3237.263245704 3237.263245851 3.1e-08 6.93e-06 1.47e-07
3238.264007817 3238.264007839 3238.264008053 3238.264008203 2.2e-08 2.36e-07 1.5e-07
3239.264740965 3239.264740993 3239.264741293 3239.264741480 2.8e-08 3.28e-07 1.87e-07
3240.265470838 3240.265470859 3240.265471062 3240.265471222 2.1e-08 2.24e-07 1.6e-07
3241.266200599 3241.266200625 3241.266200848 3241.266201006 2.6e-08 2.49e-07 1.58e-07
3242.266927130 3242.266927047 3242.266927207 3242.266927259 -8.3e-08 7.7e-08 5.2e-08
3243.267655862 3243.267655890 3243.267656097 3243.267656161 2.8e-08 2.35e-07 6.4e-08
3244.268386925 3244.268386949 3244.268387166 3244.268387235 2.4e-08 2.41e-07 6.9e-08
3245.269383821 3245.269383809 3245.269384042 3245.269384110 -1.2e-08 2.21e-07 6.8e-08
3246.270383382 3246.270383409 3246.270383598 3246.270383750 2.7e-08 2.16e-07 1.52e-07
3247.271386835 3247.271386865 3247.271387149 3247.271387298 3e-08 3.14e-07 1.49e-07
3248.272384415 3248.272384404 3248.272384678 3248.272384850 -1.1e-08 2.63e-07 1.72e-07
3249.273385730 3249.273385758 3249.273385974 3249.273386133 2.8e-08 2.44e-07 1.59e-07
3250.274105668 3250.274105701 3250.274105975 3250.274106123 3.3e-08 3.07e-07 1.48e-07
3251.274823721 3251.274823750 3251.274823944 3251.274824094 2.9e-08 2.23e-07 1.5e-07
3252.275543286 3252.275543318 3252.275543620 3252.275543769 3.2e-08 3.34e-07 1.49e-07
3253.276261146 3253.276261172 3253.276261641 3253.276261786 2.6e-08 4.95e-07 1.45e-07
3254.277219919 3254.277219942 3254.277220222 3254.277220371 2.3e-08 3.03e-07 1.49e-07
3255.278115748 3255.278115768 3255.278116045 3255.278116210 2e-08 2.97e-07 1.65e-07
3256.278825537 3256.278825450 3256.278825617 3256.278825676 -8.7e-08 8e-08 5.9e-08
3257.279228463 3257.279228488 3257.279228771 3257.279228920 2.5e-08 3.08e-07 1.49e-07
3258.280055857 3258.280055884 3258.280056167 3258.280056311 2.7e-08 3.1e-07 1.44e-07
3259.280766008 3259.280766032 3259.280766311 3259.280766459 2.4e-08 3.03e-07 1.48e-07
3260.281472175 3260.281472235 3260.281472412 3260.281472574 6e-08 2.37e-07 1.62e-07
3261.282178916 3261.282178865 3261.282179055 3261.282179201 -5.1e-08 1.39e-07 1.46e-07
3262.282387950 3262.282387939 3262.282388233 3262.282388380 -1.1e-08 2.83e-07 1.47e-07
3263.283350442 3263.283350429 3263.283350687 3263.283350833 -1.3e-08 2.45e-07 1.46e-07
3264.284171423 3264.284171400 3264.284171685 3264.284171825 -2.3e-08 2.62e-07 1.4e-07
3265.284818490 3265.284818465 3265.284818737 3265.284818906 -2.5e-08 2.47e-07 1.69e-07
3266.285550142 3266.285550090 3266.285550368 3266.285550512 -5.2e-08 2.26e-07 1.44e-07
3267.286514955 3267.286514943 3267.286515221 3267.286515360 -1.2e-08 2.66e-07 1.39e-07
3268.287389413 3268.287389362 3268.287389742 3268.287389883 -5.1e-08 3.29e-07 1.41e-07
3269.287571130 3269.287571116 3269.287571277 3269.287571372 -1.4e-08 1.47e-07 9.5e-08
3270.288284416 3270.288284387 3270.288284670 3270.288284840 -2.9e-08 2.54e-07 1.7e-07
3271.288776266 3271.288776212 3271.288776480 3271.288781558 -5.4e-08 2.14e-07 5.08e-06
3272.289491732 3272.289491663 3272.289491853 3272.289492036 -6.9e-08 1.21e-07 1.83e-07
3273.289827474 3273.289827452 3273.289827731 3273.289827874 -2.2e-08 2.57e-07 1.43e-07
3274.290697907 3274.290697898 3274.290698171 3274.290698312 -9e-09 2.64e-07 1.41e-07
3275.291304738 3275.291304791 3275.291305059 3275.291305202 5.3e-08 3.21e-07 1.43e-07
3276.292014728 3276.292014659 3276.292014820 3276.292014953 -6.9e-08 9.2e-08 1.33e-07
3277.292379383 3277.292379314 3277.292379585 3277.292379634 -6.9e-08 2.02e-07 4.9e-08
3278.293318261 3278.293318284 3278.293318655 3278.293318794 2.3e-08 3.94e-07 1.39e-07
3279.293950550 3279.293950607 3279.293950935 3279.293951080 5.7e-08 3.85e-07 1.45e-07
3280.294660555 3280.294660576 3280.294660852 3280.294660999 2.1e-08 2.97e-07 1.47e-07
3281.295615824 3281.295615843 3281.295616114 3281.295616260 1.9e-08 2.9e-07 1.46e-07
3282.296320665 3282.296320596 3282.296320823 3282.296321008 -6.9e-08 1.58e-07 1.85e-07
3283.297285690 3283.297285712 3283.297285993 3283.297286159 2.2e-08 3.03e-07 1.66e-07
3284.298166371 3284.298166421 3284.298166706 3284.298166849 5e-08 3.35e-07 1.43e-07
3285.299090179 3285.299090128 3285.299090335 3285.299090402 -5.1e-08 1.56e-07 6.7e-08
3286.300022255 3286.300022242 3286.300022517 3286.300022662 -1.3e-08 2.62e-07 1.45e-07
3287.300877167 3287.300877116 3287.300877325 3287.300877400 -5.1e-08 1.58e-07 7.5e-08
3288.301767285 3288.301771314 3288.301771474 3288.301771573 4.03e-06 4.19e-06 9.9e-08
3289.301970140 3289.301970059 3289.301970219 3289.301970314 -8.1e-08 7.9e-08 9.5e-08
3290.302668110 3290.302668027 3290.302668184 3290.302668258 -8.3e-08 7.4e-08 7.4e-08
3291.303474773 3291.303474790 3291.303475059 3291.303475131 1.7e-08 2.86e-07 7.2e-08
3292.304173825 3292.304173848 3292.304174129 3292.304174221 2.3e-08 3.04e-07 9.2e-08
3293.305060019 3293.305059971 3293.305060245 3293.305060320 -4.8e-08 2.26e-07 7.5e-08
3294.305759325 3294.305759302 3294.305759592 3294.305759668 -2.3e-08 2.67e-07 7.6e-08
3295.305836733 3295.305836719 3295.305836926 3295.305837010 -1.4e-08 1.93e-07 8.4e-08
3296.306533786 3296.306533757 3296.306533974 3296.306534057 -2.9e-08 1.88e-07 8.3e-08
3297.306610928 3297.306610952 3297.306611167 3297.306611315 2.4e-08 2.39e-07 1.48e-07
3298.307516736 3298.307516762 3298.307517071 3298.307517215 2.6e-08 3.35e-07 1.44e-07
3299.307589269 3299.307589182 3299.307589342 3299.307589487 -8.7e-08 7.3e-08 1.45e-07
3300.308287390 3300.308287482 3300.308287759 3300.308287947 9.2e-08 3.69e-07 1.88e-07
3301.309230224 3301.309230247 3301.309230553 3301.309230694 2.3e-08 3.29e-07 1.41e-07
3302.309928104 3302.309928124 3302.309928584 3302.309928911 2e-08 4.8e-07 3.27e-07
3303.310657863 3303.310657886 3303.310658163 3303.310658240 2.3e-08 3e-07 7.7e-08
3304.311549491 3304.311549514 3304.311549786 3304.311549850 2.3e-08 2.95e-07 6.4e-08
3305.312514762 3305.312514778 3305.312514929 3305.312515027 1.6e-08 1.67e-07 9.8e-08
3306.313206040 3306.313206063 3306.313206340 3306.313206414 2.3e-08 3e-07 7.4e-08
3307.314094804 3307.314094839 3307.314095117 3307.314095257 3.5e-08 3.13e-07 1.4e-07
3308.314842858 3308.314842992 3308.314843262 3308.314843410 1.34e-07 4.04e-07 1.48e-07
3309.315801743 3309.315801674 3309.315801840 3309.315801918 -6.9e-08 9.7e-08 7.8e-08
3310.316701431 3310.316701473 3310.316701647 3310.316701725 4.2e-08 2.16e-07 7.8e-08
3311.317154285 3311.317154362 3311.317154637 3311.317154780 7.7e-08 3.52e-07 1.43e-07
3312.317311203 3312.317311226 3312.317311505 3312.317311649 2.3e-08 3.02e-07 1.44e-07
3313.317591975 3313.317592126 3313.317592410 3313.317592555 1.51e-07 4.35e-07 1.45e-07
3314.318532360 3314.318532349 3314.318532623 3314.318532667 -1.1e-08 2.63e-07 4.4e-08
3315.319330310 3315.319330531 3315.319330708 3315.319330876 2.21e-07 3.98e-07 1.68e-07
3316.320098090 3316.320098111 3316.320098413 3316.320098555 2.1e-08 3.23e-07 1.42e-07
3317.320912921 3317.320912909 3317.320913207 3317.320913281 -1.2e-08 2.86e-07 7.4e-08
3318.321801053 3318.321801042 3318.321801339 3318.321801414 -1.1e-08 2.86e-07 7.5e-08
3319.322353875 3319.322353790 3319.322353992 3319.322354065 -8.5e-08 1.17e-07 7.3e-08
3320.323194815 3320.323194747 3320.323194920 3320.323194994 -6.8e-08 1.05e-07 7.4e-08
3321.324108339 3321.324108360 3321.324108562 3321.324108636 2.1e-08 2.23e-07 7.4e-08
3322.324946754 3322.324946668 3322.324946818 3322.324946909 -8.6e-08 6.4e-08 9.1e-08
3323.324998314 3323.324998331 3323.324998534 3323.324998579 1.7e-08 2.2e-07 4.5e-08
3324.325761807 3324.325761721 3324.325761882 3324.325761969 -8.6e-08 7.5e-08 8.7e-08
3325.326610838 3325.326610740 3325.326610926 3325.326610965 -9.8e-08 8.8e-08 3.9e-08
3326.327394701 3326.327394617 3326.327394790 3326.327394882 -8.4e-08 8.9e-08 9.2e-08
3327.327633204 3327.327633223 3327.327633429 3327.327633503 1.9e-08 2.25e-07 7.4e-08
3328.328377048 3328.328377003 3328.328377185 3328.328377253 -4.5e-08 1.37e-07 6.8e-08
3329.329251549 3329.329251481 3329.329251661 3329.329251734 -6.8e-08 1.12e-07 7.3e-08
3330.330162852 3330.330162874 3330.330163094 3330.330163170 2.2e-08 2.42e-07 7.6e-08
3331.330894629 3331.330894643 3331.330894840 3331.330894914 1.4e-08 2.11e-07 7.4e-08
3332.331755346 3332.331755368 3332.331755587 3332.331755669 2.2e-08 2.41e-07 8.2e-08
3333.332206228 3333.332206205 3333.332206434 3333.332206514 -2.3e-08 2.06e-07 8e-08
3334.332940226 3334.332940215 3334.332940417 3334.332940494 -1.1e-08 1.91e-07 7.7e-08
3335.333799809 3335.333799786 3335.333800003 3335.333800079 -2.3e-08 1.94e-07 7.6e-08
3336.334330614 3336.334330629 3336.334330846 3336.334330932 1.5e-08 2.32e-07 8.6e-08
3337.335060894 3337.335060840 3337.335061043 3337.335061114 -5.4e-08 1.49e-07 7.1e-08
3338.335938255 3338.335938242 3338.335938461 3338.335938533 -1.3e-08 2.06e-07 7.2e-08
3339.336633296 3339.336633315 3339.336633505 3339.336633589 1.9e-08 2.09e-07 8.4e-08
3340.337300227 3340.337300253 3340.337300486 3340.337300568 2.6e-08 2.59e-07 8.2e-08
3341.338221876 3341.338221897 3341.338222102 3341.338222176 2.1e-08 2.26e-07 7.4e-08
3342.338885591 3342.338885607 3342.338885807 3342.338885883 1.6e-08 2.16e-07 7.6e-08
3343.339207427 3343.339207454 3343.339207651 3343.339207725 2.7e-08 2.24e-07 7.4e-08
3344.339539662 3344.339539687 3344.339539922 3344.339539997 2.5e-08 2.6e-07 7.5e-08
3345.340500010 3345.340499992 3345.340500209 3345.340500288 -1.8e-08 1.99e-07 7.9e-08
3346.341277584 3346.341277571 3346.341277776 3346.341277850 -1.3e-08 1.92e-07 7.4e-08
3347.342237774 3347.342237762 3347.342237979 3347.342238064 -1.2e-08 2.05e-07 8.5e-08
3348.343089756 3348.343089751 3348.343089971 3348.343090055 -5e-09 2.15e-07 8.4e-08
3349.343350343 3349.343350274 3349.343350443 3349.343350519 -6.9e-08 1e-07 7.6e-08
3350.344282815 3350.344282766 3350.344282971 3350.344283047 -4.9e-08 1.56e-07 7.6e-08
3351.344336444 3351.344336396 3351.344336585 3351.344336663 -4.8e-08 1.41e-07 7.8e-08
3352.344380268 3352.344380225 3352.344380430 3352.344380515 -4.3e-08 1.62e-07 8.5e-08
3353.345380451 3353.345380439 3353.345380657 3353.345380742 -1.2e-08 2.06e-07 8.5e-08
3354.346037962 3354.346037953 3354.346038160 3354.346038234 -9e-09 1.98e-07 7.4e-08
3355.346459692 3355.346459723 3355.346459940 3355.346460017 3.1e-08 2.48e-07 7.7e-08
3356.347150637 3356.347150608 3356.347150815 3356.347150894 -2.9e-08 1.78e-07 7.9e-08
3357.347956100 3357.347956088 3357.347956306 3357.347956391 -1.2e-08 2.06e-07 8.5e-08
3358.348611890 3358.348611878 3358.348612096 3358.348612168 -1.2e-08 2.06e-07 7.2e-08
3359.348761006 3359.348760996 3359.348761170 3359.348761252 -1e-08 1.64e-07 8.2e-08
3360.349355463 3360.349355413 3360.349355588 3360.349355660 -5e-08 1.25e-07 7.2e-08
3361.350270543 3361.350270531 3361.350270749 3361.350270825 -1.2e-08 2.06e-07 7.6e-08
3362.351159916 3362.351159906 3362.351160112 3362.351160150 -1e-08 1.96e-07 3.8e-08
3363.352040725 3363.352040701 3363.352040920 3363.352040994 -2.4e-08 1.95e-07 7.4e-08
3364.352943564 3364.352943583 3364.352943798 3364.352943940 1.9e-08 2.34e-07 1.42e-07
3365.353854319 3365.353854336 3365.353854527 3365.353854734 1.7e-08 2.08e-07 2.07e-07
3366.354781084 3366.354781104 3366.354781307 3366.354781465 2e-08 2.23e-07 1.58e-07
3367.355448593 3367.355448613 3367.355448830 3367.355448977 2e-08 2.37e-07 1.47e-07
3368.355758392 3368.355758411 3368.355758616 3368.355758756 1.9e-08 2.24e-07 1.4e-07
3369.355989237 3369.355989258 3369.355989473 3369.355989618 2.1e-08 2.36e-07 1.45e-07
3370.356661641 3370.356661665 3370.356661880 3370.356662032 2.4e-08 2.39e-07 1.52e-07
3371.357412342 3371.357412361 3371.357412568 3371.357412710 1.9e-08 2.26e-07 1.42e-07
3372.357621058 3372.357621081 3372.357621289 3372.357621429 2.3e-08 2.31e-07 1.4e-07
3373.357870731 3373.357870755 3373.357870991 3373.357871063 2.4e-08 2.6e-07 7.2e-08
3374.358091507 3374.358091527 3374.358091729 3374.358091800 2e-08 2.22e-07 7.1e-08
3375.358269185 3375.358269201 3375.358269403 3375.358269476 1.6e-08 2.18e-07 7.3e-08
3376.358450311 3376.358450340 3376.358450545 3376.358450618 2.9e-08 2.34e-07 7.3e-08
3377.358679870 3377.358679907 3377.358680136 3377.358680213 3.7e-08 2.66e-07 7.7e-08
3378.358858465 3378.358858490 3378.358858713 3378.358858786 2.5e-08 2.48e-07 7.3e-08
3379.359104026 3379.359104049 3379.359104282 3379.359104355 2.3e-08 2.56e-07 7.3e-08
3380.359382222 3380.359382211 3380.359382378 3380.359382452 -1.1e-08 1.56e-07 7.4e-08
3381.359426355 3381.359426288 3381.359426488 3381.359426541 -6.7e-08 1.33e-07 5.3e-08
3382.359613778 3382.359613693 3382.359613854 3382.359613920 -8.5e-08 7.6e-08 6.6e-08
3383.359776322 3383.359776344 3383.359776542 3383.359776593 2.2e-08 2.2e-07 5.1e-08
3384.359991695 3384.359991716 3384.359991920 3384.359991997 2.1e-08 2.25e-07 7.7e-08
3385.360175765 3385.360175782 3385.360175941 3385.360176026 1.7e-08 1.76e-07 8.5e-08
3386.360355727 3386.360355646 3386.360355814 3386.360355887 -8.1e-08 8.7e-08 7.3e-08
3387.360507937 3387.360507887 3387.360508074 3387.360508147 -5e-08 1.37e-07 7.3e-08
3388.360681155 3388.360681173 3388.360681377 3388.360681452 1.8e-08 2.22e-07 7.5e-08
3389.360871008 3389.360870939 3389.360871105 3389.360871175 -6.9e-08 9.7e-08 7e-08
3390.361035608 3390.361035627 3390.361035816 3390.361035896 1.9e-08 2.08e-07 8e-08
3391.361230192 3391.361230207 3391.361230406 3391.361230480 1.5e-08 2.14e-07 7.4e-08
3392.361415075 3392.361415107 3392.361415306 3392.361415380 3.2e-08 2.31e-07 7.4e-08
3393.361608191 3393.361608210 3393.361608386 3393.361608462 1.9e-08 1.95e-07 7.6e-08
3394.361820658 3394.361820891 3394.361821162 3394.361821255 2.33e-07 5.04e-07 9.3e-08
3395.362024408 3395.362024333 3395.362024667 3395.362024812 -7.5e-08 2.59e-07 1.45e-07
3396.362216508 3396.362216422 3396.362216610 3396.362216680 -8.6e-08 1.02e-07 7e-08
3397.362424115 3397.362424169 3397.362424442 3397.362424512 5.4e-08 3.27e-07 7e-08
3398.362647128 3398.362647148 3398.362647421 3398.362647580 2e-08 2.93e-07 1.59e-07
3399.362911110 3399.362911167 3399.362911472 3399.362911619 5.7e-08 3.62e-07 1.47e-07
3400.363164701 3400.363164776 3400.363165046 3400.363165298 7.5e-08 3.45e-07 2.52e-07
3401.363380647 3401.363380732 3401.363381006 3401.363381153 8.5e-08 3.59e-07 1.47e-07
3402.363605448 3402.363605475 3402.363605754 3402.363605934 2.7e-08 3.06e-07 1.8e-07
3403.363857024 3403.363857047 3403.363857325 3403.363857469 2.3e-08 3.01e-07 1.44e-07
3404.364141058 3404.364141078 3404.364141353 3404.364141493 2e-08 2.95e-07 1.4e-07
3405.364397002 3405.364397023 3405.364397320 3405.364397465 2.1e-08 3.18e-07 1.45e-07
3406.364722113 3406.364722134 3406.364722413 3406.364722556 2.1e-08 3e-07 1.43e-07
3407.364923145 3407.364923162 3407.364923442 3407.364923654 1.7e-08 2.97e-07 2.12e-07
3408.365259083 3408.365259105 3408.365259382 3408.365259534 2.2e-08 2.99e-07 1.52e-07
3409.365489522 3409.365489562 3409.365489748 3409.365489893 4e-08 2.26e-07 1.45e-07
3410.365718675 3410.365718695 3410.365718884 3410.365719019 2e-08 2.09e-07 1.35e-07
3411.365974666 3411.365974690 3411.365974999 3411.365975147 2.4e-08 3.33e-07 1.48e-07
3412.366197034 3412.366197056 3412.366197333 3412.366197474 2.2e-08 2.99e-07 1.41e-07
3413.366406505 3413.366406528 3413.366406825 3413.366406965 2.3e-08 3.2e-07 1.4e-07
3414.366679524 3414.366679493 3414.366679656 3414.366679804 -3.1e-08 1.32e-07 1.48e-07
3415.366829751 3415.366829654 3415.366829813 3415.366829911 -9.7e-08 6.2e-08 9.8e-08
3416.367039366 3416.367039393 3416.367039667 3416.367039816 2.7e-08 3.01e-07 1.49e-07
3417.367242426 3417.367242449 3417.367242719 3417.367242861 2.3e-08 2.93e-07 1.42e-07
3418.367471325 3418.367471350 3418.367471628 3418.367471768 2.5e-08 3.03e-07 1.4e-07
3419.367659942 3419.367659933 3419.367660205 3419.367660350 -9e-09 2.63e-07 1.45e-07
3420.367853259 3420.367853217 3420.367853425 3420.367853498 -4.2e-08 1.66e-07 7.3e-08
3421.368070450 3421.368070401 3421.368070620 3421.368070697 -4.9e-08 1.7e-07 7.7e-08
3422.368281148 3422.368281101 3422.368281307 3422.368281385 -4.7e-08 1.59e-07 7.8e-08
3423.368503458 3423.368503435 3423.368503666 3423.368503741 -2.3e-08 2.08e-07 7.5e-08
3424.368737102 3424.368737090 3424.368737292 3424.368737367 -1.2e-08 1.9e-07 7.5e-08
3425.368929637 3425.368929602 3425.368929761 3425.368929854 -3.5e-08 1.24e-07 9.3e-08
3426.369074770 3426.369074786 3426.369074987 3426.369075064 1.6e-08 2.17e-07 7.7e-08
3427.369281877 3427.369281903 3427.369282136 3427.369282325 2.6e-08 2.59e-07 1.89e-07
3428.369501905 3428.369501921 3428.369502124 3428.369502253 1.6e-08 2.19e-07 1.29e-07
3429.369715400 3429.369715336 3429.369715509 3429.369715659 -6.4e-08 1.09e-07 1.5e-07
3430.369906871 3430.369906899 3430.369907141 3430.369907222 2.8e-08 2.7e-07 8.1e-08
3431.370814741 3431.370814761 3431.370814964 3431.370815046 2e-08 2.23e-07 8.2e-08
3432.371718274 3432.371718329 3432.371718488 3432.371718564 5.5e-08 2.14e-07 7.6e-08
3433.372624552 3433.372624578 3433.372624819 3433.372624898 2.6e-08 2.67e-07 7.9e-08
3434.373530313 3434.373530336 3434.373530544 3434.373530712 2.3e-08 2.31e-07 1.68e-07
3435.374346225 3435.374346254 3435.374346536 3435.374346682 2.9e-08 3.11e-07 1.46e-07
3436.374609808 3436.374609839 3436.374610200 3436.374610345 3.1e-08 3.92e-07 1.45e-07
3437.375511514 3437.375511551 3437.375511833 3437.375511981 3.7e-08 3.19e-07 1.48e-07
3438.376048039 3438.376048017 3438.376048178 3438.376048252 -2.2e-08 1.39e-07 7.4e-08
3439.376071678 3439.376071701 3439.376071977 3439.376072043 2.3e-08 2.99e-07 6.6e-08
3440.376524884 3440.376524800 3440.376524963 3440.376525001 -8.4e-08 7.9e-08 3.8e-08
3441.376976969 3441.376976900 3441.376977064 3441.376977124 -6.9e-08 9.5e-08 6e-08
3442.377871802 3442.377871717 3442.377871877 3442.377871914 -8.5e-08 7.5e-08 3.7e-08
3443.378667778 3443.378667710 3443.378667872 3443.378667920 -6.8e-08 9.4e-08 4.8e-08
3444.379071263 3444.379071180 3444.379071353 3444.379071399 -8.3e-08 9e-08 4.6e-08
3445.380010142 3445.380010057 3445.380010229 3445.380010283 -8.5e-08 8.7e-08 5.4e-08
3446.380901860 3446.380901774 3446.380901935 3446.380901985 -8.6e-08 7.5e-08 5e-08
3447.381475406 3447.381475322 3447.381475497 3447.381475546 -8.4e-08 9.1e-08 4.9e-08
3448.382378459 3448.382378374 3448.382378551 3448.382378588 -8.5e-08 9.2e-08 3.7e-08
3449.382729676 3449.382729697 3449.382729977 3449.382730055 2.1e-08 3.01e-07 7.8e-08
3450.383382532 3450.383382447 3450.383382606 3450.383382642 -8.5e-08 7.4e-08 3.6e-08
